# run_id=clean_20260909_053522
# seed=42
# timestamp=2026-09-09T05:35:22.478665
run_id,timestamp,frame_id,fps,target_id,gt_x,gt_y,est_x,est_y,error_px,angular_error_deg,detection_confidence,detected,tracker_state,pan_cmd,tilt_cmd,pan_actual,tilt_actual,processing_time_ms
clean_20260909_053522,5.0000,150,57.4,beacon_01,643.01,346.97,642.85,347.00,13.31,0.7343,1.0000,1,TRACKING,12.3767,5.0310,12.3767,5.0120,19.40
clean_20260909_053522,5.0333,151,57.4,beacon_01,642.87,346.99,642.80,347.02,13.28,0.7329,1.0000,1,TRACKING,12.3767,5.0501,12.3767,5.0310,22.61
clean_20260909_053522,5.0667,152,57.4,beacon_01,642.73,347.02,642.79,347.02,13.27,0.7326,1.0000,1,TRACKING,12.3767,5.0693,12.3767,5.0501,19.84
clean_20260909_053522,5.1000,153,57.4,beacon_01,642.59,347.05,642.60,347.07,13.19,0.7286,1.0000,1,TRACKING,12.3767,5.0882,12.3767,5.0693,21.00
clean_20260909_053522,5.1333,154,57.4,beacon_01,642.45,347.08,642.50,347.14,13.10,0.7239,1.0000,1,TRACKING,12.3767,5.1069,12.3767,5.0882,25.36
clean_20260909_053522,5.1667,155,57.4,beacon_01,642.32,347.10,642.35,347.21,13.01,0.7192,1.0000,1,TRACKING,12.3767,5.1255,12.3767,5.1069,23.98
clean_20260909_053522,5.2000,156,57.4,beacon_01,642.17,347.12,642.18,347.16,13.02,0.7205,1.0000,1,TRACKING,12.3767,5.1447,12.3767,5.1255,26.98
clean_20260909_053522,5.2333,157,57.4,beacon_01,642.03,347.16,642.02,347.16,13.00,0.7196,1.0000,1,TRACKING,12.3767,5.1638,12.3767,5.1447,17.29
clean_20260909_053522,5.2667,158,57.4,beacon_01,641.89,347.19,641.89,347.16,12.98,0.7190,1.0000,1,TRACKING,12.3767,5.1828,12.3767,5.1638,28.69
clean_20260909_053522,5.3000,159,57.4,beacon_01,641.75,347.22,641.72,347.24,12.87,0.7134,1.0000,1,TRACKING,12.3767,5.2013,12.3767,5.1828,21.24
clean_20260909_053522,5.3333,160,57.4,beacon_01,641.60,347.24,641.59,347.31,12.79,0.7090,1.0000,1,TRACKING,12.3767,5.2197,12.3767,5.2013,20.20
clean_20260909_053522,5.3667,161,57.4,beacon_01,641.46,347.26,641.44,347.33,12.75,0.7070,1.0000,1,TRACKING,12.3767,5.2383,12.3767,5.2197,17.24
clean_20260909_053522,5.4000,162,57.4,beacon_01,641.31,347.28,641.33,347.36,12.71,0.7050,1.0000,1,TRACKING,12.3767,5.2569,12.3767,5.2383,22.93
clean_20260909_053522,5.4333,163,57.4,beacon_01,641.17,347.30,641.26,347.36,12.70,0.7046,1.0000,1,TRACKING,12.3767,5.2756,12.3767,5.2569,22.33
clean_20260909_053522,5.4667,164,50.9,beacon_01,641.02,347.33,641.07,347.40,12.65,0.7018,1.0000,1,TRACKING,12.3767,5.2941,12.3767,5.2756,17.60
clean_20260909_053522,5.5000,165,50.9,beacon_01,640.87,347.35,640.83,347.41,12.62,0.7007,1.0000,1,TRACKING,12.3767,5.3127,12.3767,5.2941,18.10
clean_20260909_053522,5.5333,166,50.9,beacon_01,640.72,347.37,640.65,347.38,12.63,0.7016,1.0000,1,TRACKING,12.3767,5.3315,12.3767,5.3127,17.68
clean_20260909_053522,5.5667,167,50.9,beacon_01,640.57,347.40,640.54,347.40,12.61,0.7002,1.0000,1,TRACKING,12.3767,5.3500,12.3767,5.3315,20.94
clean_20260909_053522,5.6000,168,50.9,beacon_01,640.42,347.43,640.40,347.42,12.59,0.6994,1.0000,1,TRACKING,12.3767,5.3686,12.3767,5.3500,19.46
clean_20260909_053522,5.6333,169,50.9,beacon_01,640.27,347.45,640.29,347.43,12.57,0.6984,1.0000,1,TRACKING,12.3767,5.3872,12.3767,5.3686,18.43
clean_20260909_053522,5.6667,170,50.9,beacon_01,640.12,347.48,640.16,347.48,12.52,0.6958,1.0000,1,TRACKING,12.3767,5.4055,12.3767,5.3872,15.86
clean_20260909_053522,5.7000,171,50.9,beacon_01,639.96,347.50,639.97,347.50,12.50,0.6944,1.0000,1,TRACKING,12.3767,5.4239,12.3767,5.4055,16.48
clean_20260909_053522,5.7333,172,50.9,beacon_01,639.81,347.52,639.82,347.51,12.49,0.6939,1.0000,1,TRACKING,12.3767,5.4423,12.3767,5.4239,19.04
clean_20260909_053522,5.7667,173,50.9,beacon_01,639.65,347.54,639.64,347.51,12.49,0.6940,1.0000,1,TRACKING,12.3767,5.4608,12.3767,5.4423,17.96
clean_20260909_053522,5.8000,174,50.9,beacon_01,639.50,347.57,639.49,347.58,12.43,0.6904,1.0000,1,TRACKING,12.3767,5.4788,12.3767,5.4608,17.40
clean_20260909_053522,5.8333,175,50.9,beacon_01,639.34,347.58,639.34,347.63,12.38,0.6877,1.0000,1,TRACKING,12.3767,5.4968,12.3767,5.4788,15.95
clean_20260909_053522,5.8667,176,50.9,beacon_01,639.18,347.60,639.24,347.62,12.41,0.6889,1.0000,1,TRACKING,12.3767,5.5153,12.3767,5.4968,16.79
clean_20260909_053522,5.9000,177,50.9,beacon_01,639.02,347.62,639.04,347.58,12.45,0.6912,1.0000,1,TRACKING,12.3767,5.5339,12.3767,5.5153,16.53
clean_20260909_053522,5.9333,178,50.9,beacon_01,638.86,347.65,638.80,347.62,12.43,0.6898,1.0000,1,TRACKING,12.3767,5.5520,12.3767,5.5339,16.75
clean_20260909_053522,5.9667,179,50.9,beacon_01,638.70,347.67,638.63,347.65,12.43,0.6893,1.0000,1,TRACKING,12.3767,5.5702,12.3767,5.5520,17.82
clean_20260909_053522,6.0000,180,50.9,beacon_01,638.54,347.69,638.52,347.67,12.41,0.6883,1.0000,1,TRACKING,12.3767,5.5883,12.3767,5.5702,18.75
clean_20260909_053522,6.0333,181,50.9,beacon_01,638.38,347.71,638.36,347.67,12.44,0.6894,1.0000,1,TRACKING,12.3767,5.6066,12.3767,5.5883,18.37
clean_20260909_053522,6.0667,182,50.9,beacon_01,638.22,347.74,638.25,347.69,12.43,0.6885,1.0000,1,TRACKING,12.3767,5.6246,12.3767,5.6066,17.02
clean_20260909_053522,6.1000,183,50.9,beacon_01,638.05,347.76,638.07,347.80,12.35,0.6839,1.0000,1,TRACKING,12.3767,5.6422,12.3767,5.6246,16.81
clean_20260909_053522,6.1333,184,50.9,beacon_01,637.89,347.77,637.87,347.78,12.40,0.6860,1.0000,1,TRACKING,12.3767,5.6603,12.3767,5.6422,18.43
clean_20260909_053522,6.1667,185,50.9,beacon_01,637.72,347.79,637.68,347.74,12.48,0.6897,1.0000,1,TRACKING,12.3767,5.6787,12.3767,5.6603,17.25
clean_20260909_053522,6.2000,186,50.9,beacon_01,637.56,347.82,637.50,347.80,12.46,0.6881,1.0000,1,TRACKING,12.3767,5.6965,12.3767,5.6787,16.09
clean_20260909_053522,6.2333,187,50.9,beacon_01,637.39,347.83,637.39,347.79,12.49,0.6894,1.0000,1,TRACKING,12.3767,5.7146,12.3767,5.6965,15.27
clean_20260909_053522,6.2667,188,50.9,beacon_01,637.22,347.85,637.24,347.79,12.52,0.6905,1.0000,1,TRACKING,12.3767,5.7327,12.3767,5.7146,17.34
clean_20260909_053522,6.3000,189,50.9,beacon_01,637.05,347.88,637.06,347.83,12.52,0.6898,1.0000,1,TRACKING,12.3767,5.7505,12.3767,5.7327,17.43
clean_20260909_053522,6.3333,190,50.9,beacon_01,636.89,347.89,636.90,347.88,12.51,0.6888,1.0000,1,TRACKING,12.3583,5.7682,12.3767,5.7505,16.32
clean_20260909_053522,6.3667,191,50.9,beacon_01,637.11,347.91,636.95,347.93,12.45,0.6857,1.0000,1,TRACKING,12.3547,5.7858,12.3583,5.7682,17.07
clean_20260909_053522,6.4000,192,50.9,beacon_01,637.01,347.92,636.94,347.96,12.43,0.6843,1.0000,1,TRACKING,12.3508,5.8035,12.3547,5.7858,15.76
clean_20260909_053522,6.4333,193,50.9,beacon_01,636.92,347.94,636.92,347.97,12.42,0.6839,1.0000,1,TRACKING,12.3469,5.8212,12.3508,5.8035,16.78
clean_20260909_053522,6.4667,194,50.9,beacon_01,636.84,347.96,636.86,347.97,12.43,0.6843,1.0000,1,TRACKING,12.3427,5.8391,12.3469,5.8212,17.30
clean_20260909_053522,6.5000,195,50.9,beacon_01,636.75,347.98,636.84,348.00,12.41,0.6832,1.0000,1,TRACKING,12.3386,5.8567,12.3427,5.8391,16.81
clean_20260909_053522,6.5333,196,50.9,beacon_01,636.66,347.99,636.65,348.01,12.45,0.6846,1.0000,1,TRACKING,12.3335,5.8744,12.3386,5.8567,16.47
clean_20260909_053522,6.5667,197,50.9,beacon_01,636.60,348.01,636.55,348.01,12.48,0.6854,1.0000,1,TRACKING,12.3288,5.8922,12.3335,5.8744,17.22
clean_20260909_053522,6.6000,198,50.9,beacon_01,636.52,348.03,636.50,348.03,12.47,0.6849,1.0000,1,TRACKING,12.3241,5.9098,12.3288,5.8922,16.76
clean_20260909_053522,6.6333,199,50.9,beacon_01,636.44,348.05,636.45,348.04,12.47,0.6848,1.0000,1,TRACKING,12.3195,5.9274,12.3241,5.9098,16.79
clean_20260909_053522,6.6667,200,50.9,beacon_01,636.36,348.07,636.44,348.10,12.42,0.6819,1.0000,1,TRACKING,12.3150,5.9447,12.3195,5.9274,16.84
clean_20260909_053522,6.7000,201,50.9,beacon_01,636.28,348.08,636.31,348.15,12.41,0.6805,1.0000,1,TRACKING,12.3098,5.9620,12.3150,5.9447,18.36
clean_20260909_053522,6.7333,202,50.9,beacon_01,636.21,348.09,636.18,348.13,12.46,0.6831,1.0000,1,TRACKING,12.3044,5.9797,12.3098,5.9620,17.33
clean_20260909_053522,6.7667,203,50.9,beacon_01,636.15,348.11,636.12,348.12,12.50,0.6847,1.0000,1,TRACKING,12.2993,5.9974,12.3044,5.9797,17.92
clean_20260909_053522,6.8000,204,50.9,beacon_01,636.08,348.13,636.04,348.13,12.51,0.6848,1.0000,1,TRACKING,12.2939,6.0148,12.2993,5.9974,15.90
clean_20260909_053522,6.8333,205,50.9,beacon_01,636.01,348.15,635.98,348.14,12.52,0.6851,1.0000,1,TRACKING,12.2886,6.0324,12.2939,6.0148,16.91
clean_20260909_053522,6.8667,206,50.9,beacon_01,635.94,348.17,635.94,348.15,12.53,0.6856,1.0000,1,TRACKING,12.2833,6.0499,12.2886,6.0324,17.28
clean_20260909_053522,6.9000,207,50.9,beacon_01,635.87,348.18,635.89,348.15,12.54,0.6860,1.0000,1,TRACKING,12.2780,6.0674,12.2833,6.0499,17.33
clean_20260909_053522,6.9333,208,50.9,beacon_01,635.80,348.20,635.76,348.24,12.50,0.6831,1.0000,1,TRACKING,12.2721,6.0844,12.2780,6.0674,32.44
clean_20260909_053522,6.9667,209,50.9,beacon_01,635.74,348.21,635.69,348.28,12.48,0.6815,1.0000,1,TRACKING,12.2664,6.1015,12.2721,6.0844,16.65
clean_20260909_053522,7.0000,210,50.9,beacon_01,635.67,348.22,635.64,348.31,12.47,0.6806,1.0000,1,TRACKING,12.2607,6.1186,12.2664,6.1015,15.72
clean_20260909_053522,7.0333,211,50.9,beacon_01,635.61,348.24,635.62,348.35,12.45,0.6791,1.0000,1,TRACKING,12.2551,6.1357,12.2607,6.1186,17.35
clean_20260909_053522,7.0667,212,50.9,beacon_01,635.54,348.25,635.56,348.35,12.47,0.6800,1.0000,1,TRACKING,12.2493,6.1530,12.2551,6.1357,17.00
clean_20260909_053522,7.1000,213,50.9,beacon_01,635.48,348.26,635.47,348.34,12.51,0.6818,1.0000,1,TRACKING,12.2432,6.1703,12.2493,6.1530,16.90
clean_20260909_053522,7.1333,214,50.9,beacon_01,635.42,348.28,635.39,348.34,12.54,0.6827,1.0000,1,TRACKING,12.2371,6.1875,12.2432,6.1703,16.00
clean_20260909_053522,7.1667,215,50.9,beacon_01,635.36,348.30,635.34,348.35,12.55,0.6830,1.0000,1,TRACKING,12.2310,6.2048,12.2371,6.1875,16.10
clean_20260909_053522,7.2000,216,50.9,beacon_01,635.30,348.31,635.32,348.35,12.55,0.6832,1.0000,1,TRACKING,12.2250,6.2220,12.2310,6.2048,15.75
clean_20260909_053522,7.2333,217,50.9,beacon_01,635.23,348.33,635.29,348.35,12.57,0.6839,1.0000,1,TRACKING,12.2190,6.2393,12.2250,6.2220,17.27
clean_20260909_053522,7.2667,218,50.9,beacon_01,635.17,348.35,635.26,348.35,12.58,0.6843,1.0000,1,TRACKING,12.2129,6.2565,12.2190,6.2393,16.23
clean_20260909_053522,7.3000,219,50.9,beacon_01,635.10,348.37,635.22,348.40,12.54,0.6822,1.0000,1,TRACKING,12.2068,6.2734,12.2129,6.2565,16.90
clean_20260909_053522,7.3333,220,50.9,beacon_01,635.04,348.38,635.08,348.44,12.57,0.6825,1.0000,1,TRACKING,12.2000,6.2903,12.2068,6.2734,15.72
clean_20260909_053522,7.3667,221,50.9,beacon_01,634.99,348.39,635.00,348.46,12.58,0.6827,1.0000,1,TRACKING,12.1934,6.3073,12.2000,6.2903,15.74
clean_20260909_053522,7.4000,222,57.4,beacon_01,634.94,348.40,634.90,348.48,12.60,0.6833,1.0000,1,TRACKING,12.1865,6.3243,12.1934,6.3073,15.61
clean_20260909_053522,7.4333,223,57.4,beacon_01,634.89,348.42,634.82,348.50,12.61,0.6834,1.0000,1,TRACKING,12.1797,6.3412,12.1865,6.3243,16.60
clean_20260909_053522,7.4667,224,57.4,beacon_01,634.83,348.43,634.79,348.51,12.62,0.6834,1.0000,1,TRACKING,12.1730,6.3582,12.1797,6.3412,17.20
clean_20260909_053522,7.5000,225,57.4,beacon_01,634.78,348.45,634.70,348.47,12.69,0.6868,1.0000,1,TRACKING,12.1660,6.3755,12.1730,6.3582,16.43
clean_20260909_053522,7.5333,226,57.4,beacon_01,634.73,348.47,634.66,348.45,12.72,0.6887,1.0000,1,TRACKING,12.1591,6.3927,12.1660,6.3755,17.30
clean_20260909_053522,7.5667,227,57.4,beacon_01,634.68,348.49,634.61,348.48,12.72,0.6882,1.0000,1,TRACKING,12.1521,6.4096,12.1591,6.3927,16.11
clean_20260909_053522,7.6000,228,57.4,beacon_01,634.62,348.50,634.59,348.49,12.72,0.6878,1.0000,1,TRACKING,12.1453,6.4266,12.1521,6.4096,16.41
clean_20260909_053522,7.6333,229,57.4,beacon_01,634.57,348.52,634.59,348.50,12.71,0.6875,1.0000,1,TRACKING,12.1385,6.4436,12.1453,6.4266,17.16
clean_20260909_053522,7.6667,230,57.4,beacon_01,634.51,348.54,634.52,348.57,12.67,0.6849,1.0000,1,TRACKING,12.1314,6.4601,12.1385,6.4436,16.35
clean_20260909_053522,7.7000,231,57.4,beacon_01,634.46,348.55,634.44,348.59,12.69,0.6853,1.0000,1,TRACKING,12.1240,6.4769,12.1314,6.4601,17.03
clean_20260909_053522,7.7333,232,57.4,beacon_01,634.41,348.56,634.40,348.60,12.70,0.6856,1.0000,1,TRACKING,12.1169,6.4938,12.1240,6.4769,17.17
clean_20260909_053522,7.7667,233,57.4,beacon_01,634.36,348.58,634.35,348.64,12.69,0.6846,1.0000,1,TRACKING,12.1096,6.5104,12.1169,6.4938,15.67
clean_20260909_053522,7.8000,234,57.4,beacon_01,634.31,348.59,634.33,348.65,12.68,0.6840,1.0000,1,TRACKING,12.1024,6.5271,12.1096,6.5104,15.59
clean_20260909_053522,7.8333,235,57.4,beacon_01,634.26,348.61,634.32,348.66,12.68,0.6838,1.0000,1,TRACKING,12.0952,6.5438,12.1024,6.5271,17.39
clean_20260909_053522,7.8667,236,57.4,beacon_01,634.20,348.62,634.29,348.64,12.71,0.6853,1.0000,1,TRACKING,12.0880,6.5608,12.0952,6.5438,16.45
clean_20260909_053522,7.9000,237,57.4,beacon_01,634.15,348.64,634.25,348.63,12.74,0.6869,1.0000,1,TRACKING,12.0806,6.5777,12.0880,6.5608,17.37
clean_20260909_053522,7.9333,238,57.4,beacon_01,634.10,348.66,634.21,348.63,12.76,0.6876,1.0000,1,TRACKING,12.0731,6.5945,12.0806,6.5777,17.59
clean_20260909_053522,7.9667,239,57.4,beacon_01,634.05,348.68,634.14,348.65,12.78,0.6879,1.0000,1,TRACKING,12.0655,6.6113,12.0731,6.5945,18.83
clean_20260909_053522,8.0000,240,57.4,beacon_01,634.00,348.69,634.04,348.64,12.83,0.6901,1.0000,1,TRACKING,12.0576,6.6281,12.0655,6.6113,18.62
clean_20260909_053522,8.0333,241,57.4,beacon_01,633.96,348.71,633.94,348.70,12.82,0.6889,1.0000,1,TRACKING,12.0496,6.6445,12.0576,6.6281,18.80
clean_20260909_053522,8.0667,242,57.4,beacon_01,633.92,348.73,633.84,348.73,12.84,0.6892,1.0000,1,TRACKING,12.0414,6.6610,12.0496,6.6445,21.13
clean_20260909_053522,8.1000,243,57.4,beacon_01,633.88,348.74,633.80,348.75,12.85,0.6893,1.0000,1,TRACKING,12.0334,6.6776,12.0414,6.6610,29.12
clean_20260909_053522,8.1333,244,57.4,beacon_01,633.84,348.76,633.74,348.74,12.88,0.6908,1.0000,1,TRACKING,12.0253,6.6943,12.0334,6.6776,21.64
clean_20260909_053522,8.1667,245,57.4,beacon_01,633.80,348.77,633.69,348.73,12.92,0.6926,1.0000,1,TRACKING,12.0172,6.7111,12.0253,6.6943,17.34
clean_20260909_053522,8.2000,246,57.4,beacon_01,633.76,348.79,633.67,348.71,12.94,0.6936,1.0000,1,TRACKING,12.0092,6.7279,12.0172,6.7111,16.19
clean_20260909_053522,8.2333,247,57.4,beacon_01,633.71,348.81,633.65,348.70,12.96,0.6948,1.0000,1,TRACKING,12.0012,6.7447,12.0092,6.7279,17.18
clean_20260909_053522,8.2667,248,57.4,beacon_01,633.67,348.84,633.63,348.72,12.95,0.6942,1.0000,1,TRACKING,11.9931,6.7613,12.0012,6.7447,16.42
clean_20260909_053522,8.3000,249,57.4,beacon_01,633.62,348.85,633.58,348.75,12.95,0.6937,1.0000,1,TRACKING,11.9849,6.7778,11.9931,6.7613,15.96
clean_20260909_053522,8.3333,250,57.4,beacon_01,633.58,348.87,633.52,348.80,12.94,0.6924,1.0000,1,TRACKING,11.9765,6.7941,11.9849,6.7778,15.74
clean_20260909_053522,8.3667,251,57.4,beacon_01,633.54,348.89,633.49,348.83,12.93,0.6916,1.0000,1,TRACKING,11.9682,6.8105,11.9765,6.7941,17.08
clean_20260909_053522,8.4000,252,57.4,beacon_01,633.50,348.90,633.48,348.84,12.93,0.6912,1.0000,1,TRACKING,11.9600,6.8270,11.9682,6.8105,19.02
clean_20260909_053522,8.4333,253,57.4,beacon_01,633.45,348.92,633.48,348.84,12.92,0.6911,1.0000,1,TRACKING,11.9518,6.8435,11.9600,6.8270,16.54
clean_20260909_053522,8.4667,254,57.4,beacon_01,633.41,348.94,633.47,348.87,12.91,0.6902,1.0000,1,TRACKING,11.9436,6.8599,11.9518,6.8435,17.06
clean_20260909_053522,8.5000,255,57.4,beacon_01,633.36,348.95,633.45,348.92,12.87,0.6876,1.0000,1,TRACKING,11.9354,6.8760,11.9436,6.8599,15.82
clean_20260909_053522,8.5333,256,57.4,beacon_01,633.31,348.97,633.35,348.95,12.90,0.6886,1.0000,1,TRACKING,11.9266,6.8922,11.9354,6.8760,15.70
clean_20260909_053522,8.5667,257,57.4,beacon_01,633.28,348.98,633.21,348.99,12.93,0.6895,1.0000,1,TRACKING,11.9175,6.9083,11.9266,6.8922,16.99
clean_20260909_053522,8.6000,258,57.4,beacon_01,633.25,348.99,633.14,349.01,12.96,0.6901,1.0000,1,TRACKING,11.9085,6.9245,11.9175,6.9083,18.91
clean_20260909_053522,8.6333,259,57.4,beacon_01,633.21,349.01,633.11,349.02,12.97,0.6904,1.0000,1,TRACKING,11.8998,6.9407,11.9085,6.9245,16.73
clean_20260909_053522,8.6667,260,57.4,beacon_01,633.17,349.03,633.10,349.02,12.97,0.6906,1.0000,1,TRACKING,11.8911,6.9570,11.8998,6.9407,16.00
clean_20260909_053522,8.7000,261,57.4,beacon_01,633.13,349.04,633.11,349.04,12.95,0.6893,1.0000,1,TRACKING,11.8825,6.9731,11.8911,6.9570,16.13
clean_20260909_053522,8.7333,262,57.4,beacon_01,633.09,349.06,633.06,349.05,12.96,0.6897,1.0000,1,TRACKING,11.8736,6.9892,11.8825,6.9731,15.87
clean_20260909_053522,8.7667,263,57.4,beacon_01,633.05,349.07,633.04,349.06,12.97,0.6900,1.0000,1,TRACKING,11.8648,7.0054,11.8736,6.9892,16.30
clean_20260909_053522,8.8000,264,57.4,beacon_01,633.01,349.09,633.00,349.06,12.99,0.6908,1.0000,1,TRACKING,11.8559,7.0216,11.8648,7.0054,17.34
clean_20260909_053522,8.8333,265,57.4,beacon_01,632.97,349.11,632.98,349.08,12.98,0.6899,1.0000,1,TRACKING,11.8471,7.0377,11.8559,7.0216,17.66
clean_20260909_053522,8.8667,266,57.4,beacon_01,632.93,349.12,632.95,349.12,12.96,0.6887,1.0000,1,TRACKING,11.8381,7.0536,11.8471,7.0377,18.31
clean_20260909_053522,8.9000,267,57.4,beacon_01,632.89,349.14,632.91,349.15,12.96,0.6884,1.0000,1,TRACKING,11.8291,7.0695,11.8381,7.0536,18.35
clean_20260909_053522,8.9333,268,57.4,beacon_01,632.85,349.15,632.87,349.15,12.98,0.6892,1.0000,1,TRACKING,11.8200,7.0855,11.8291,7.0695,17.02
clean_20260909_053522,8.9667,269,57.4,beacon_01,632.81,349.17,632.81,349.18,12.99,0.6890,1.0000,1,TRACKING,11.8107,7.1014,11.8200,7.0855,17.49
clean_20260909_053522,9.0000,270,57.4,beacon_01,632.78,349.18,632.73,349.26,12.97,0.6872,1.0000,1,TRACKING,11.8012,7.1169,11.8107,7.1014,18.70
clean_20260909_053522,9.0333,271,57.4,beacon_01,632.75,349.19,632.69,349.30,12.96,0.6863,1.0000,1,TRACKING,11.7919,7.1325,11.8012,7.1169,25.19
clean_20260909_053522,9.0667,272,57.4,beacon_01,632.71,349.20,632.65,349.32,12.96,0.6861,1.0000,1,TRACKING,11.7825,7.1482,11.7919,7.1325,16.44
clean_20260909_053522,9.1000,273,57.4,beacon_01,632.67,349.22,632.64,349.33,12.97,0.6861,1.0000,1,TRACKING,11.7733,7.1640,11.7825,7.1482,15.94
clean_20260909_053522,9.1333,274,57.4,beacon_01,632.64,349.23,632.63,349.35,12.95,0.6851,1.0000,1,TRACKING,11.7640,7.1796,11.7733,7.1640,20.12
clean_20260909_053522,9.1667,275,57.4,beacon_01,632.60,349.24,632.61,349.35,12.96,0.6857,1.0000,1,TRACKING,11.7547,7.1954,11.7640,7.1796,16.66
clean_20260909_053522,9.2000,276,57.4,beacon_01,632.56,349.26,632.57,349.34,12.99,0.6871,1.0000,1,TRACKING,11.7452,7.2113,11.7547,7.1954,17.93
clean_20260909_053522,9.2333,277,57.4,beacon_01,632.52,349.28,632.56,349.33,13.01,0.6879,1.0000,1,TRACKING,11.7358,7.2271,11.7452,7.2113,16.86
clean_20260909_053522,9.2667,278,57.4,beacon_01,632.48,349.29,632.48,349.32,13.06,0.6901,1.0000,1,TRACKING,11.7260,7.2430,11.7358,7.2271,15.97
clean_20260909_053522,9.3000,279,56.9,beacon_01,632.45,349.31,632.43,349.32,13.09,0.6912,1.0000,1,TRACKING,11.7164,7.2588,11.7260,7.2430,16.03
clean_20260909_053522,9.3333,280,56.9,beacon_01,632.42,349.33,632.37,349.34,13.11,0.6920,1.0000,1,TRACKING,11.7065,7.2745,11.7164,7.2588,16.58
clean_20260909_053522,9.3667,281,56.9,beacon_01,632.39,349.35,632.34,349.35,13.12,0.6923,1.0000,1,TRACKING,11.6968,7.2903,11.7065,7.2745,16.98
clean_20260909_053522,9.4000,282,56.9,beacon_01,632.35,349.36,632.33,349.35,13.13,0.6923,1.0000,1,TRACKING,11.6872,7.3060,11.6968,7.2903,17.62
clean_20260909_053522,9.4333,283,56.9,beacon_01,632.31,349.38,632.33,349.35,13.12,0.6923,1.0000,1,TRACKING,11.6776,7.3218,11.6872,7.3060,16.28
clean_20260909_053522,9.4667,284,56.9,beacon_01,632.28,349.40,632.33,349.35,13.12,0.6921,1.0000,1,TRACKING,11.6680,7.3375,11.6776,7.3218,16.70
clean_20260909_053522,9.5000,285,56.9,beacon_01,632.24,349.42,632.32,349.40,13.09,0.6902,1.0000,1,TRACKING,11.6584,7.3530,11.6680,7.3375,16.11
clean_20260909_053522,9.5333,286,56.9,beacon_01,632.20,349.43,632.29,349.42,13.09,0.6899,1.0000,1,TRACKING,11.6486,7.3685,11.6584,7.3530,16.42
clean_20260909_053522,9.5667,287,56.9,beacon_01,632.16,349.45,632.21,349.48,13.09,0.6893,1.0000,1,TRACKING,11.6385,7.3838,11.6486,7.3685,17.41
clean_20260909_053522,9.6000,288,56.9,beacon_01,632.13,349.46,632.17,349.50,13.10,0.6891,1.0000,1,TRACKING,11.6285,7.3992,11.6385,7.3838,17.76
clean_20260909_053522,9.6333,289,56.9,beacon_01,632.10,349.48,632.15,349.51,13.10,0.6890,1.0000,1,TRACKING,11.6186,7.4147,11.6285,7.3992,15.93
clean_20260909_053522,9.6667,290,56.9,beacon_01,632.06,349.50,632.15,349.52,13.10,0.6890,1.0000,1,TRACKING,11.6088,7.4302,11.6186,7.4147,15.68
clean_20260909_053522,9.7000,291,56.9,beacon_01,632.02,349.51,632.08,349.53,13.13,0.6903,1.0000,1,TRACKING,11.5985,7.4457,11.6088,7.4302,15.75
clean_20260909_053522,9.7333,292,56.9,beacon_01,631.99,349.53,631.99,349.53,13.18,0.6922,1.0000,1,TRACKING,11.5881,7.4612,11.5985,7.4457,16.81
clean_20260909_053522,9.7667,293,56.9,beacon_01,631.96,349.55,631.95,349.53,13.21,0.6933,1.0000,1,TRACKING,11.5779,7.4767,11.5881,7.4612,17.97
clean_20260909_053522,9.8000,294,56.9,beacon_01,631.93,349.57,631.86,349.52,13.27,0.6963,1.0000,1,TRACKING,11.5673,7.4923,11.5779,7.4767,31.12
clean_20260909_053522,9.8333,295,56.9,beacon_01,631.90,349.59,631.82,349.51,13.31,0.6978,1.0000,1,TRACKING,11.5569,7.5079,11.5673,7.4923,16.24
clean_20260909_053522,9.8667,296,56.9,beacon_01,631.87,349.61,631.77,349.54,13.31,0.6976,1.0000,1,TRACKING,11.5463,7.5232,11.5569,7.5079,16.04
clean_20260909_053522,9.9000,297,56.9,beacon_01,631.85,349.63,631.74,349.58,13.30,0.6964,1.0000,1,TRACKING,11.5359,7.5384,11.5463,7.5232,17.10
clean_20260909_053522,9.9333,298,56.9,beacon_01,631.82,349.64,631.69,349.64,13.28,0.6951,1.0000,1,TRACKING,11.5253,7.5534,11.5359,7.5384,20.11
clean_20260909_053522,9.9667,299,56.9,beacon_01,631.79,349.66,631.67,349.66,13.27,0.6944,1.0000,1,TRACKING,11.5148,7.5686,11.5253,7.5534,18.26
